date,rain,temp,humidity,wind,pressure,tmax,weather_model,location_id,q,flow_source,r3,r7,qp,rp,tp,wp,severity,district
2019-08-15,0.10000,30.88333,56.79167,16.20000,1008.86250,35.40000,ERA5,batticaloa,0.00000,GloFAS default seamless,1.90000,6.00000,33.22581,49.03226,62.25806,48.06452,0,Batticaloa
2019-08-16,3.60000,29.24583,73.25000,13.90000,1007.88750,35.70000,ERA5,batticaloa,0.00000,GloFAS default seamless,3.70000,9.20000,33.22581,67.09677,71.61290,35.80645,0,Batticaloa
2019-08-17,15.20000,28.35000,80.16667,11.30000,1008.48333,33.90000,ERA5,batticaloa,0.05000,GloFAS default seamless,18.90000,22.30000,82.58065,95.80645,23.22581,19.67742,1,Batticaloa
2019-08-18,40.00000,28.25000,83.62500,7.30000,1009.17500,34.20000,ERA5,batticaloa,0.81000,GloFAS default seamless,58.80000,62.30000,88.70968,99.67742,27.74194,2.90323,2,Batticaloa
2019-08-19,3.10000,28.60000,81.00000,9.70000,1009.45000,32.40000,ERA5,batticaloa,2.52000,GloFAS default seamless,58.30000,63.80000,94.83871,99.03226,4.83871,10.00000,2,Batticaloa
2019-08-20,3.10000,28.93750,76.45833,7.60000,1008.94583,33.60000,ERA5,batticaloa,3.62000,GloFAS default seamless,46.20000,65.10000,98.38710,98.38710,16.45161,3.54839,1,Batticaloa
2019-08-21,0.30000,29.64167,67.12500,15.30000,1008.65833,34.40000,ERA5,batticaloa,3.95000,GloFAS default seamless,6.50000,65.40000,99.67742,79.35484,30.64516,44.83871,2,Batticaloa
2019-08-22,2.60000,28.47083,73.62500,17.00000,1008.99583,32.10000,ERA5,batticaloa,3.70000,GloFAS default seamless,6.00000,67.90000,99.03226,77.09677,3.54839,51.29032,2,Batticaloa
2019-08-23,0.00000,28.28333,72.41667,15.10000,1009.81667,31.30000,ERA5,batticaloa,3.29000,GloFAS default seamless,2.90000,64.30000,97.74194,58.06452,1.29032,43.87097,1,Batticaloa
2019-08-24,0.50000,29.85000,67.29167,12.60000,1009.15833,35.30000,ERA5,batticaloa,2.73000,GloFAS default seamless,3.10000,49.60000,96.45161,60.32258,58.70968,26.77419,1,Batticaloa
2019-08-25,3.10000,29.46250,72.45833,10.80000,1008.98750,35.90000,ERA5,batticaloa,2.08000,GloFAS default seamless,3.60000,12.70000,93.22581,66.12903,76.12903,16.12903,0,Batticaloa
2019-08-26,0.30000,29.32500,71.54167,9.80000,1009.25417,33.70000,ERA5,batticaloa,1.50000,GloFAS default seamless,3.90000,9.90000,91.29032,68.70968,19.67742,11.61290,0,Batticaloa
2019-08-27,0.00000,30.08333,62.16667,13.10000,1008.42083,33.60000,ERA5,batticaloa,1.03000,GloFAS default seamless,3.40000,6.80000,89.67742,62.90323,16.45161,30.64516,0,Batticaloa
2019-08-28,0.00000,30.41250,63.33333,11.50000,1008.37083,35.30000,ERA5,batticaloa,0.64000,GloFAS default seamless,0.30000,6.50000,87.41935,27.74194,58.70968,20.32258,0,Batticaloa
2019-08-29,0.20000,31.02500,61.20833,17.80000,1007.85000,35.90000,ERA5,batticaloa,0.33000,GloFAS default seamless,0.20000,4.10000,86.77419,22.90323,76.12903,54.51613,0,Batticaloa
2019-08-30,0.00000,30.42917,59.41667,21.40000,1006.34167,35.00000,ERA5,batticaloa,0.14000,GloFAS default seamless,0.20000,4.10000,85.16129,22.90323,47.74194,70.96774,0,Batticaloa
2019-08-31,0.00000,30.79583,61.29167,14.60000,1006.15833,36.20000,ERA5,batticaloa,0.03000,GloFAS default seamless,0.20000,3.60000,80.32258,22.90323,84.83871,40.96774,0,Batticaloa
2019-09-01,3.30000,29.80000,70.37500,6.50000,1007.92083,35.30000,ERA5,batticaloa,0.02000,GloFAS default seamless,3.30000,3.80000,47.33333,47.33333,69.33333,3.33333,0,Batticaloa
2019-09-02,0.00000,30.14583,68.37500,6.90000,1008.68333,34.60000,ERA5,batticaloa,0.02000,GloFAS default seamless,3.30000,3.50000,47.33333,47.33333,60.00000,6.33333,0,Batticaloa
2019-09-03,1.70000,30.22083,67.20833,8.90000,1008.07500,37.10000,ERA5,batticaloa,0.00000,GloFAS default seamless,5.00000,5.20000,19.33333,55.00000,91.00000,20.00000,0,Batticaloa
2019-09-04,1.20000,30.10000,69.12500,6.50000,1007.73750,35.80000,ERA5,batticaloa,0.00000,GloFAS default seamless,2.90000,6.40000,19.33333,45.00000,74.00000,3.33333,0,Batticaloa
2019-09-05,0.00000,30.18333,67.33333,11.70000,1007.79583,34.60000,ERA5,batticaloa,0.00000,GloFAS default seamless,2.90000,6.20000,19.33333,45.00000,60.00000,38.66667,0,Batticaloa
2019-09-06,0.10000,31.02500,62.79167,10.10000,1007.64583,35.60000,ERA5,batticaloa,0.00000,GloFAS default seamless,1.30000,6.30000,19.33333,29.66667,71.66667,27.33333,0,Batticaloa
2019-09-07,0.00000,31.65000,55.54167,13.00000,1008.42083,36.80000,ERA5,batticaloa,0.00000,GloFAS default seamless,0.10000,6.30000,19.33333,18.00000,86.66667,53.66667,0,Batticaloa
2019-09-08,0.00000,31.36667,57.83333,17.30000,1008.76667,37.50000,ERA5,batticaloa,0.00000,GloFAS default seamless,0.10000,3.00000,19.33333,18.00000,97.33333,82.66667,1,Batticaloa
2019-09-09,0.00000,30.85000,63.12500,12.30000,1008.01667,36.30000,ERA5,batticaloa,0.00000,GloFAS default seamless,0.00000,3.00000,19.33333,7.66667,79.66667,46.00000,0,Batticaloa
2019-09-10,0.30000,30.63750,66.41667,14.60000,1007.88750,36.70000,ERA5,batticaloa,0.00000,GloFAS default seamless,0.30000,1.60000,19.33333,25.66667,84.66667,67.33333,0,Batticaloa
2019-09-11,11.40000,28.82500,77.70833,8.00000,1009.82083,35.10000,ERA5,batticaloa,0.00000,GloFAS default seamless,11.70000,11.80000,19.33333,63.00000,67.66667,13.33333,0,Batticaloa
2019-09-12,20.10000,27.88333,79.29167,4.50000,1011.26250,31.50000,ERA5,batticaloa,0.05000,GloFAS default seamless,31.80000,31.90000,54.00000,85.66667,16.00000,0.33333,0,Batticaloa
2019-09-13,17.10000,28.28333,79.08333,11.20000,1011.42083,33.10000,ERA5,batticaloa,0.24000,GloFAS default seamless,48.60000,48.90000,61.66667,96.33333,36.00000,35.00000,1,Batticaloa
2019-09-14,11.60000,28.37917,82.00000,12.40000,1010.45417,32.50000,ERA5,batticaloa,0.52000,GloFAS default seamless,48.80000,60.50000,71.33333,97.00000,26.33333,47.66667,1,Batticaloa
2019-09-15,27.30000,27.35000,86.54167,6.70000,1010.08333,30.30000,ERA5,batticaloa,1.20000,GloFAS default seamless,56.00000,87.80000,75.00000,99.00000,7.00000,4.66667,2,Batticaloa
2019-09-16,3.40000,27.86667,83.29167,9.00000,1008.46667,31.00000,ERA5,batticaloa,2.67000,GloFAS default seamless,42.30000,91.20000,81.66667,92.33333,12.33333,21.00000,0,Batticaloa
2019-09-17,2.20000,28.65417,77.83333,7.60000,1007.60000,34.40000,ERA5,batticaloa,3.75000,GloFAS default seamless,32.90000,93.10000,88.66667,86.33333,55.66667,9.00000,0,Batticaloa
2019-09-18,12.30000,28.15417,80.04167,8.80000,1008.45833,32.00000,ERA5,batticaloa,3.99000,GloFAS default seamless,17.90000,94.00000,90.33333,69.00000,21.66667,19.00000,0,Batticaloa
2019-09-19,4.80000,27.04583,86.58333,11.00000,1009.19167,30.50000,ERA5,batticaloa,3.75000,GloFAS default seamless,19.30000,78.70000,88.66667,70.33333,8.33333,32.33333,0,Batticaloa
2019-09-20,11.00000,27.75833,83.70833,7.90000,1008.88750,31.10000,ERA5,batticaloa,3.38000,GloFAS default seamless,28.10000,72.60000,87.66667,81.00000,13.33333,12.00000,0,Batticaloa
2019-09-21,2.90000,28.63333,81.75000,11.20000,1007.89583,32.60000,ERA5,batticaloa,2.94000,GloFAS default seamless,18.70000,63.90000,83.66667,69.66667,28.00000,35.00000,0,Batticaloa
2019-09-22,22.60000,27.75833,86.75000,12.70000,1008.41250,30.70000,ERA5,batticaloa,2.59000,GloFAS default seamless,36.50000,59.20000,80.33333,88.00000,10.00000,51.33333,0,Batticaloa
2019-09-23,28.50000,27.37083,87.50000,11.80000,1009.11250,30.50000,ERA5,batticaloa,2.93000,GloFAS default seamless,54.00000,84.30000,83.00000,97.66667,8.33333,40.66667,1,Batticaloa
2019-09-24,3.90000,26.76667,87.16667,5.50000,1009.57500,29.30000,ERA5,batticaloa,3.76000,GloFAS default seamless,55.00000,86.00000,89.66667,98.33333,2.33333,1.00000,1,Batticaloa
2019-09-25,28.90000,26.35000,91.08333,7.80000,1011.70833,30.00000,ERA5,batticaloa,5.12000,GloFAS default seamless,61.30000,102.60000,95.00000,99.66667,5.00000,10.66667,2,Batticaloa
2019-09-26,6.20000,27.08333,83.41667,11.10000,1013.82917,30.50000,ERA5,batticaloa,6.83000,GloFAS default seamless,39.00000,104.00000,97.00000,91.00000,8.33333,33.66667,1,Batticaloa
2019-09-27,10.50000,26.59583,87.29167,12.40000,1013.89583,30.20000,ERA5,batticaloa,7.69000,GloFAS default seamless,45.60000,103.50000,97.66667,95.00000,6.00000,47.66667,1,Batticaloa
2019-09-28,6.20000,25.69167,90.75000,10.10000,1013.09167,27.90000,ERA5,batticaloa,8.23000,GloFAS default seamless,22.90000,106.80000,98.33333,76.33333,0.33333,27.33333,1,Batticaloa
2019-09-29,12.70000,26.37500,90.16667,12.60000,1012.50417,29.60000,ERA5,batticaloa,8.73000,GloFAS default seamless,29.40000,96.90000,99.00000,81.66667,3.33333,50.00000,2,Batticaloa
2019-09-30,11.40000,26.87500,85.95833,9.90000,1012.40417,30.80000,ERA5,batticaloa,8.91000,GloFAS default seamless,30.30000,79.80000,99.66667,84.00000,11.33333,24.66667,2,Batticaloa
2019-10-01,1.60000,26.47500,88.08333,13.20000,1012.45000,29.80000,ERA5,batticaloa,8.23000,GloFAS default seamless,25.70000,77.50000,88.70968,75.80645,15.16129,64.51613,0,Batticaloa
2019-10-02,0.00000,26.85417,85.66667,12.30000,1011.69583,30.90000,ERA5,batticaloa,7.09000,GloFAS default seamless,13.00000,48.60000,88.06452,49.03226,35.16129,56.77419,0,Batticaloa
2019-10-03,1.30000,26.82917,85.37500,13.10000,1011.41250,30.40000,ERA5,batticaloa,6.00000,GloFAS default seamless,2.90000,43.70000,86.12903,24.19355,27.74194,62.58065,0,Batticaloa
2019-10-04,1.80000,27.40000,84.45833,10.40000,1010.95417,31.00000,ERA5,batticaloa,4.98000,GloFAS default seamless,3.10000,35.00000,85.48387,24.83871,36.45161,33.54839,0,Batticaloa
2019-10-05,0.30000,27.20000,83.79167,10.80000,1010.71250,30.70000,ERA5,batticaloa,4.13000,GloFAS default seamless,3.40000,29.10000,82.25806,25.48387,32.58065,39.67742,0,Batticaloa
2019-10-06,9.10000,25.95833,87.16667,9.00000,1011.07083,29.60000,ERA5,batticaloa,3.62000,GloFAS default seamless,11.20000,25.50000,79.03226,42.90323,11.29032,14.83871,0,Batticaloa
2019-10-07,10.10000,27.16250,84.87500,7.70000,1010.86250,32.30000,ERA5,batticaloa,3.46000,GloFAS default seamless,19.50000,24.20000,77.09677,61.61290,53.22581,6.12903,0,Batticaloa
2019-10-08,4.90000,27.02083,85.83333,12.20000,1010.59167,31.70000,ERA5,batticaloa,3.32000,GloFAS default seamless,24.10000,27.50000,75.16129,71.29032,45.80645,55.48387,0,Batticaloa
2019-10-09,0.80000,27.08750,84.45833,11.40000,1010.12500,31.40000,ERA5,batticaloa,3.06000,GloFAS default seamless,15.80000,28.30000,73.87097,54.51613,42.58065,45.80645,0,Batticaloa
2019-10-10,5.40000,27.08750,86.04167,9.50000,1010.36250,31.40000,ERA5,batticaloa,2.78000,GloFAS default seamless,11.10000,32.40000,72.58065,42.25806,42.58065,20.96774,0,Batticaloa
2019-10-11,3.30000,26.74583,85.83333,10.10000,1010.55000,29.70000,ERA5,batticaloa,2.53000,GloFAS default seamless,9.50000,33.90000,70.00000,38.70968,12.90323,27.74194,0,Batticaloa
2019-10-12,3.60000,27.03750,85.12500,10.50000,1010.31667,31.20000,ERA5,batticaloa,2.31000,GloFAS default seamless,12.30000,37.20000,69.35484,47.41935,39.03226,35.80645,0,Batticaloa
2019-10-13,0.30000,26.90417,88.04167,10.50000,1010.58333,30.40000,ERA5,batticaloa,2.09000,GloFAS default seamless,7.20000,28.40000,66.77419,31.93548,27.74194,35.80645,0,Batticaloa
2019-10-14,2.70000,27.45417,85.66667,14.40000,1010.32917,30.10000,ERA5,batticaloa,1.90000,GloFAS default seamless,6.60000,21.00000,65.48387,29.35484,20.00000,76.12903,0,Batticaloa
2019-10-15,10.00000,26.47083,90.16667,12.10000,1009.91250,30.30000,ERA5,batticaloa,2.01000,GloFAS default seamless,13.00000,26.10000,66.12903,49.03226,24.51613,53.87097,0,Batticaloa
2019-10-16,6.60000,26.19583,89.45833,8.70000,1010.43750,30.20000,ERA5,batticaloa,2.60000,GloFAS default seamless,19.30000,31.90000,70.64516,60.32258,21.61290,12.25806,0,Batticaloa
2019-10-17,5.60000,26.65833,87.54167,9.40000,1010.62083,30.30000,ERA5,batticaloa,3.19000,GloFAS default seamless,22.20000,32.10000,74.51613,66.12903,24.51613,19.03226,0,Batticaloa
2019-10-18,8.20000,26.95000,87.08333,13.80000,1010.20833,30.50000,ERA5,batticaloa,3.70000,GloFAS default seamless,20.40000,37.00000,80.00000,63.54839,30.00000,68.70968,0,Batticaloa
2019-10-19,5.60000,26.25417,90.29167,12.10000,1010.46250,29.40000,ERA5,batticaloa,4.42000,GloFAS default seamless,19.40000,39.00000,84.83871,60.96774,7.41935,53.87097,0,Batticaloa
2019-10-20,20.90000,25.99583,91.66667,9.40000,1009.88333,29.20000,ERA5,batticaloa,6.35000,GloFAS default seamless,34.70000,59.60000,87.41935,82.25806,6.77419,19.03226,0,Batticaloa
2019-10-21,14.50000,26.48333,89.20833,10.10000,1009.19583,29.50000,ERA5,batticaloa,10.04000,GloFAS default seamless,41.00000,71.40000,90.64516,89.35484,9.03226,27.74194,0,Batticaloa
2019-10-22,15.30000,26.96250,89.37500,6.60000,1009.16250,29.70000,ERA5,batticaloa,13.79000,GloFAS default seamless,50.70000,76.70000,91.93548,92.58065,12.90323,2.90323,0,Batticaloa
2019-10-23,22.80000,26.96250,89.54167,10.00000,1009.10417,30.80000,ERA5,batticaloa,17.11000,GloFAS default seamless,52.60000,92.90000,93.22581,94.51613,33.87097,25.80645,0,Batticaloa
2019-10-24,7.60000,25.85417,89.50000,18.20000,1010.21250,27.70000,ERA5,batticaloa,20.33000,GloFAS default seamless,45.70000,94.90000,94.51613,91.29032,2.90323,88.06452,0,Batticaloa
2019-10-25,1.50000,27.24167,84.62500,5.60000,1010.44583,30.30000,ERA5,batticaloa,21.96000,GloFAS default seamless,31.90000,88.20000,95.16129,80.32258,24.51613,0.32258,1,Batticaloa
2019-10-26,7.90000,25.95417,90.75000,13.10000,1010.94167,28.10000,ERA5,batticaloa,22.82000,GloFAS default seamless,17.00000,90.50000,96.45161,55.80645,3.87097,62.58065,1,Batticaloa
2019-10-27,42.20000,24.66667,94.54167,11.10000,1010.27083,26.00000,ERA5,batticaloa,33.75000,GloFAS default seamless,51.60000,111.80000,97.09677,93.87097,0.64516,41.61290,1,Batticaloa
2019-10-28,31.40000,24.94583,93.58333,14.00000,1009.56667,26.00000,ERA5,batticaloa,59.67000,GloFAS default seamless,81.50000,128.70000,97.74194,98.38710,0.64516,70.96774,1,Batticaloa
2019-10-29,56.10000,25.27917,91.70833,18.50000,1009.85417,26.80000,ERA5,batticaloa,100.62000,GloFAS default seamless,129.70000,169.50000,98.38710,99.67742,1.61290,89.35484,2,Batticaloa
2019-10-30,8.40000,26.52917,87.75000,17.30000,1010.46667,30.50000,ERA5,batticaloa,123.74000,GloFAS default seamless,95.90000,155.10000,99.67742,99.03226,30.00000,85.48387,2,Batticaloa
2019-10-31,13.30000,26.31667,88.00000,10.50000,1011.23333,29.60000,ERA5,batticaloa,112.76000,GloFAS default seamless,77.80000,160.80000,99.03226,97.74194,11.29032,35.80645,2,Batticaloa
2019-11-01,0.30000,27.22083,83.62500,11.00000,1010.62083,31.00000,ERA5,batticaloa,94.06000,GloFAS default seamless,22.00000,159.60000,94.33333,60.00000,81.33333,20.66667,0,Batticaloa
2019-11-02,1.60000,26.40000,89.87500,12.10000,1011.11667,29.80000,ERA5,batticaloa,77.70000,GloFAS default seamless,15.20000,153.30000,91.66667,42.33333,47.66667,39.66667,0,Batticaloa
2019-11-03,4.40000,25.97083,91.54167,9.40000,1012.32500,29.60000,ERA5,batticaloa,65.99000,GloFAS default seamless,6.30000,115.50000,88.33333,20.33333,40.33333,5.00000,0,Batticaloa
2019-11-04,3.90000,27.02917,86.08333,11.50000,1012.10833,30.60000,ERA5,batticaloa,56.94000,GloFAS default seamless,9.90000,88.00000,82.33333,27.00000,74.33333,28.00000,0,Batticaloa
2019-11-05,0.30000,27.03333,84.66667,15.10000,1010.20833,31.40000,ERA5,batticaloa,50.05000,GloFAS default seamless,8.60000,32.20000,79.66667,24.66667,83.66667,78.00000,0,Batticaloa
2019-11-06,0.00000,27.93750,80.58333,13.50000,1008.93333,32.20000,ERA5,batticaloa,44.39000,GloFAS default seamless,4.20000,23.80000,75.00000,13.66667,94.33333,61.66667,0,Batticaloa
2019-11-07,14.80000,27.90417,79.41667,9.30000,1009.38333,33.80000,ERA5,batticaloa,40.78000,GloFAS default seamless,15.10000,25.30000,74.33333,41.66667,99.66667,4.33333,2,Batticaloa
2019-11-08,2.60000,27.60000,85.54167,12.10000,1010.44583,31.90000,ERA5,batticaloa,38.36000,GloFAS default seamless,17.40000,27.60000,73.00000,50.00000,91.33333,39.66667,0,Batticaloa
2019-11-09,3.80000,27.11667,87.12500,10.60000,1010.68750,31.90000,ERA5,batticaloa,35.98000,GloFAS default seamless,21.20000,29.80000,72.33333,57.00000,91.33333,17.00000,0,Batticaloa
2019-11-10,0.10000,27.35833,84.54167,10.20000,1010.34583,31.50000,ERA5,batticaloa,33.51000,GloFAS default seamless,6.50000,25.50000,71.66667,21.00000,84.33333,12.33333,0,Batticaloa
2019-11-11,0.00000,27.46250,81.50000,11.10000,1010.30833,31.60000,ERA5,batticaloa,30.92000,GloFAS default seamless,3.90000,21.60000,68.33333,12.00000,85.66667,22.00000,0,Batticaloa
2019-11-12,1.20000,26.98750,84.91667,11.40000,1010.77917,30.20000,ERA5,batticaloa,28.31000,GloFAS default seamless,1.30000,22.50000,66.33333,7.00000,61.00000,25.66667,0,Batticaloa
2019-11-13,1.90000,26.76250,85.75000,10.50000,1010.87500,30.20000,ERA5,batticaloa,25.92000,GloFAS default seamless,3.10000,24.40000,64.33333,10.33333,61.00000,15.00000,0,Batticaloa
2019-11-14,0.80000,27.52917,81.87500,11.60000,1010.66667,31.20000,ERA5,batticaloa,23.72000,GloFAS default seamless,3.90000,10.40000,62.33333,12.00000,82.66667,31.00000,0,Batticaloa
2019-11-15,10.50000,26.88750,88.29167,13.20000,1010.99583,30.50000,ERA5,batticaloa,22.44000,GloFAS default seamless,13.20000,18.30000,60.00000,36.33333,72.00000,59.33333,0,Batticaloa
2019-11-16,3.50000,26.49167,87.54167,10.60000,1011.35833,30.30000,ERA5,batticaloa,21.65000,GloFAS default seamless,14.80000,18.00000,57.66667,41.00000,65.66667,17.00000,0,Batticaloa
2019-11-17,0.60000,27.37083,85.41667,11.80000,1010.93750,30.60000,ERA5,batticaloa,20.38000,GloFAS default seamless,14.60000,18.50000,55.00000,40.33333,74.33333,34.00000,0,Batticaloa
2019-11-18,9.60000,26.55000,89.83333,11.90000,1011.06667,29.80000,ERA5,batticaloa,19.37000,GloFAS default seamless,13.70000,28.10000,52.33333,38.33333,47.66667,36.33333,0,Batticaloa
2019-11-19,5.10000,26.65833,87.45833,11.50000,1010.94583,30.00000,ERA5,batticaloa,18.68000,GloFAS default seamless,15.30000,32.00000,51.00000,43.33333,55.00000,28.00000,0,Batticaloa
2019-11-20,1.70000,26.36250,88.41667,11.60000,1010.32917,29.90000,ERA5,batticaloa,17.58000,GloFAS default seamless,16.40000,31.80000,49.00000,45.66667,51.33333,31.00000,0,Batticaloa
2019-11-21,5.70000,26.72083,87.33333,16.60000,1010.94583,30.80000,ERA5,batticaloa,16.62000,GloFAS default seamless,12.50000,36.70000,47.00000,33.66667,79.00000,83.00000,0,Batticaloa
2019-11-22,14.70000,25.72500,91.70833,11.90000,1011.81250,28.10000,ERA5,batticaloa,18.10000,GloFAS default seamless,22.10000,40.90000,49.66667,61.00000,10.33333,36.33333,0,Batticaloa
2019-11-23,12.30000,25.93333,92.12500,13.80000,1011.60000,29.80000,ERA5,batticaloa,21.28000,GloFAS default seamless,32.70000,49.70000,57.00000,72.00000,47.66667,65.66667,0,Batticaloa
2019-11-24,16.90000,26.07917,91.04167,17.00000,1010.74167,28.20000,ERA5,batticaloa,24.47000,GloFAS default seamless,43.90000,66.00000,63.66667,83.66667,12.33333,85.33333,0,Batticaloa
2019-11-25,20.60000,25.53333,92.12500,16.10000,1010.48333,27.70000,ERA5,batticaloa,27.97000,GloFAS default seamless,49.80000,77.00000,65.00000,86.33333,7.00000,81.00000,0,Batticaloa
2019-11-26,2.30000,26.64167,89.08333,14.30000,1009.18333,30.30000,ERA5,batticaloa,29.41000,GloFAS default seamless,39.80000,74.20000,67.66667,79.00000,65.66667,72.66667,0,Batticaloa
2019-11-27,32.00000,26.29167,90.83333,16.90000,1009.57917,29.10000,ERA5,batticaloa,32.27000,GloFAS default seamless,54.90000,104.50000,70.33333,89.00000,29.00000,84.00000,0,Batticaloa
2019-11-28,16.50000,25.81250,92.20833,15.10000,1010.07083,28.80000,ERA5,batticaloa,40.21000,GloFAS default seamless,50.80000,115.30000,73.66667,87.66667,22.00000,78.00000,0,Batticaloa
2019-11-29,22.70000,25.90000,94.00000,15.00000,1009.73333,28.30000,ERA5,batticaloa,49.93000,GloFAS default seamless,71.20000,123.30000,78.66667,92.33333,14.33333,76.66667,0,Batticaloa
2019-11-30,36.20000,25.55417,92.75000,7.70000,1010.50417,29.00000,ERA5,batticaloa,68.66000,GloFAS default seamless,75.40000,147.20000,89.66667,93.33333,25.66667,2.33333,0,Batticaloa
2019-12-01,4.00000,26.51250,88.41667,9.80000,1011.32083,29.20000,ERA5,batticaloa,83.72000,GloFAS default seamless,62.90000,134.30000,91.93548,93.22581,61.29032,4.51613,0,Batticaloa
2019-12-02,19.30000,25.68750,91.62500,11.20000,1011.02917,27.70000,ERA5,batticaloa,86.10000,GloFAS default seamless,59.50000,133.00000,94.51613,90.64516,20.00000,16.77419,0,Batticaloa
2019-12-03,21.50000,25.75833,90.75000,14.30000,1011.02083,28.20000,ERA5,batticaloa,86.30000,GloFAS default seamless,44.80000,152.20000,95.16129,85.48387,29.67742,47.74194,1,Batticaloa
2019-12-04,22.70000,25.31667,94.50000,18.40000,1011.72917,26.50000,ERA5,batticaloa,87.31000,GloFAS default seamless,63.50000,142.90000,95.80645,93.87097,4.83871,90.64516,1,Batticaloa
2019-12-05,22.30000,25.23750,94.12500,13.10000,1012.75833,26.70000,ERA5,batticaloa,91.68000,GloFAS default seamless,66.50000,148.70000,97.74194,94.51613,5.48387,36.45161,1,Batticaloa
2019-12-06,7.70000,26.45833,85.66667,18.80000,1011.77500,29.20000,ERA5,batticaloa,91.47000,GloFAS default seamless,52.70000,133.70000,97.09677,89.03226,61.29032,91.29032,1,Batticaloa
2019-12-07,3.80000,25.99583,86.58333,13.00000,1011.62500,28.40000,ERA5,batticaloa,84.11000,GloFAS default seamless,33.80000,101.30000,92.58065,77.09677,36.45161,35.16129,0,Batticaloa
2019-12-08,11.50000,25.90417,89.50000,14.30000,1012.27917,27.50000,ERA5,batticaloa,78.25000,GloFAS default seamless,23.00000,108.80000,89.35484,62.58065,13.22581,47.74194,0,Batticaloa
2019-12-09,13.70000,25.24167,92.20833,14.30000,1012.15000,27.60000,ERA5,batticaloa,76.62000,GloFAS default seamless,29.00000,103.20000,88.70968,70.00000,16.45161,47.74194,0,Batticaloa
2019-12-10,14.60000,25.15000,92.08333,12.80000,1011.03750,27.60000,ERA5,batticaloa,76.27000,GloFAS default seamless,39.80000,96.30000,87.41935,83.22581,16.45161,31.61290,0,Batticaloa
2019-12-11,8.60000,25.25417,90.75000,11.40000,1010.44167,27.70000,ERA5,batticaloa,73.82000,GloFAS default seamless,36.90000,82.20000,85.48387,80.96774,20.00000,19.03226,0,Batticaloa
2019-12-12,1.80000,26.00833,88.08333,12.10000,1010.49583,29.20000,ERA5,batticaloa,68.82000,GloFAS default seamless,25.00000,61.70000,83.54839,64.83871,61.29032,22.90323,0,Batticaloa
2019-12-13,4.70000,26.27500,88.00000,14.80000,1011.75000,29.10000,ERA5,batticaloa,63.12000,GloFAS default seamless,15.10000,58.70000,79.67742,51.93548,57.74194,55.48387,0,Batticaloa
2019-12-14,1.40000,26.76250,86.20833,17.20000,1012.79167,30.10000,ERA5,batticaloa,57.75000,GloFAS default seamless,7.90000,56.30000,76.45161,40.64516,86.45161,81.61290,0,Batticaloa
2019-12-15,1.60000,26.42500,85.87500,14.60000,1011.67500,30.00000,ERA5,batticaloa,53.08000,GloFAS default seamless,7.70000,46.40000,73.87097,39.67742,84.51613,53.87097,0,Batticaloa
2019-12-16,4.30000,26.30417,85.83333,18.20000,1011.43333,29.20000,ERA5,batticaloa,49.00000,GloFAS default seamless,7.30000,37.00000,70.64516,37.09677,61.29032,89.35484,0,Batticaloa
2019-12-17,17.50000,25.44583,93.70833,17.10000,1012.00833,27.10000,ERA5,batticaloa,48.77000,GloFAS default seamless,23.40000,39.90000,70.00000,63.54839,9.67742,80.96774,0,Batticaloa
2019-12-18,12.20000,25.67500,93.45833,16.00000,1012.20833,27.10000,ERA5,batticaloa,51.24000,GloFAS default seamless,34.00000,43.50000,72.58065,77.74194,9.67742,66.12903,0,Batticaloa
2019-12-19,22.10000,25.52500,94.37500,17.30000,1011.14167,27.10000,ERA5,batticaloa,56.81000,GloFAS default seamless,51.80000,63.80000,75.16129,87.41935,9.67742,82.25806,0,Batticaloa
2019-12-20,13.60000,25.05417,95.33333,19.00000,1011.49583,26.10000,ERA5,batticaloa,62.97000,GloFAS default seamless,47.90000,72.70000,79.03226,86.12903,2.90323,91.93548,0,Batticaloa
2019-12-21,4.30000,26.03333,91.62500,13.40000,1011.67083,28.20000,ERA5,batticaloa,64.61000,GloFAS default seamless,40.00000,75.60000,81.61290,84.19355,29.67742,38.70968,0,Batticaloa
2019-12-22,12.90000,25.61667,91.75000,12.90000,1011.08333,27.70000,ERA5,batticaloa,64.31000,GloFAS default seamless,30.80000,86.90000,80.64516,73.22581,20.00000,33.54839,0,Batticaloa
2019-12-23,17.30000,25.69583,90.62500,12.40000,1011.80417,28.40000,ERA5,batticaloa,64.31000,GloFAS default seamless,34.50000,99.90000,80.64516,79.03226,36.45161,26.12903,0,Batticaloa
2019-12-24,1.20000,26.65417,87.29167,11.10000,1012.38333,30.20000,ERA5,batticaloa,61.66000,GloFAS default seamless,31.40000,83.60000,78.38710,74.51613,89.35484,15.16129,0,Batticaloa
2019-12-25,1.70000,25.97500,90.58333,12.80000,1012.41250,28.80000,ERA5,batticaloa,56.41000,GloFAS default seamless,20.20000,73.10000,74.51613,56.45161,48.70968,31.61290,0,Batticaloa
2019-12-26,0.40000,25.52917,85.58333,14.40000,1012.19583,28.80000,ERA5,batticaloa,51.00000,GloFAS default seamless,3.30000,51.40000,71.93548,28.38710,48.70968,50.32258,0,Batticaloa
2019-12-27,0.30000,26.37500,81.75000,12.30000,1011.17083,29.40000,ERA5,batticaloa,46.10000,GloFAS default seamless,2.40000,38.10000,68.06452,21.29032,68.06452,24.83871,0,Batticaloa
